poi_id,poi_name,original_share,counterfactual_share,share_change,dist_to_removed_m,freq,category
Grubstake|40.691561|-73.984465,Grubstake,1.8469739840703745e-05,2.0712137181895442e-05,2.2423973411916974e-06,395.05894797404994,4,Full-Service Restaurants
Smith Deli & Juice bar|40.685677|-73.991020,Smith Deli & Juice bar,2.230795509954479e-05,2.453752360345458e-05,2.229568503909789e-06,943.4869868746163,6,Snack and Nonalcoholic Beverage Bars
Shawarma & Grill|40.688259|-73.989223,Shawarma & Grill,2.260950597681886e-05,2.483072371881832e-05,2.2212177419994606e-06,630.2730874012876,1,Full-Service Restaurants
Connecticut Muffin|40.687207|-73.976127,Connecticut Muffin,2.3080168466894954e-05,2.5287412642831844e-05,2.20724417593689e-06,1247.3204772350696,20,Snack and Nonalcoholic Beverage Bars
Curry Heights|40.693655|-73.992209,Curry Heights,2.9167119802177995e-05,3.133013467528772e-05,2.163014873109725e-06,352.0241396580912,13,Full-Service Restaurants
El Toro Taqueria|40.687367|-73.976437,El Toro Taqueria,1.7273413808345834e-05,1.9434178333766114e-05,2.1607645254202796e-06,1215.7240154553567,11,Full-Service Restaurants
Brooklyn 314|40.686228|-73.983425,Brooklyn 314,2.4829378736711862e-05,2.6984079724897217e-05,2.154700988185355e-06,933.2573084783852,6,Full-Service Restaurants
Falafel Cart|40.692339|-73.990745,Falafel Cart,3.006729994283398e-05,3.221105447000144e-05,2.1437545271674606e-06,283.525957174767,20,Full-Service Restaurants
Emily|40.683573|-73.966427,Emily,1.2350515642301005e-05,1.4481489131209959e-05,2.1309734889089536e-06,2151.4630981351365,9,Full-Service Restaurants
My Sweet And Only|40.696740|-73.984483,My Sweet And Only,2.6160888198203558e-05,2.8291000144731487e-05,2.1301119465279295e-06,439.1674219578499,10,Full-Service Restaurants
Starbucks|40.692409|-73.991199,Starbucks,2.608833568711843e-05,2.821683831795553e-05,2.1285026308370986e-06,311.01795026994955,18,Snack and Nonalcoholic Beverage Bars
Amy's Bread|40.691018|-73.995923,Amy's Bread,8.82176103991238e-06,1.0947867270317684e-05,2.1261062304053042e-06,735.5799707162718,4,Snack and Nonalcoholic Beverage Bars
Baba Cool|40.686991|-73.975368,Baba Cool,5.767862025557668e-06,7.882551660541367e-06,2.114689634983699e-06,1313.2297827864925,7,Limited-Service Restaurants
Atlantic Bagels Cafe|40.690443|-73.994469,Atlantic Bagels Cafe,2.568733110476869e-05,2.7795639536863836e-05,2.1083084320951454e-06,661.5463400017097,8,Limited-Service Restaurants
China Ocean|40.691311|-73.990929,China Ocean,1.1142381999922589e-05,1.3223194222542156e-05,2.0808122226195675e-06,373.2680941841292,10,Full-Service Restaurants
Table 87 Brooklyn Heights|40.691250|-73.997361,Table 87 Brooklyn Heights,1.1757290815326999e-05,1.3831502006122109e-05,2.0742111907951095e-06,837.4194874033246,8,Full-Service Restaurants
Jill Pettijohn Life Foods|40.690158|-73.994564,Jill Pettijohn Life Foods,1.7330477296271515e-05,1.9389877330188448e-05,2.0594000339169332e-06,686.6200465493406,10,Snack and Nonalcoholic Beverage Bars
BK Express|40.692076|-73.987032,BK Express,4.205463359468666e-06,6.25125852333424e-06,2.045795163865574e-06,215.46708720287396,1,Full-Service Restaurants
IXV Coffee|40.684945|-73.981294,IXV Coffee,5.611292354549953e-06,7.639400517426837e-06,2.028108162876884e-06,1142.5871757382506,2,Snack and Nonalcoholic Beverage Bars
Avere Ristorante|40.691386|-73.984532,Avere Ristorante,1.0175554927753017e-05,1.2188697966921714e-05,2.013143039168696e-06,403.7411685114357,2,Full-Service Restaurants
Saketumi Asian Bistro|40.694747|-73.994751,Saketumi Asian Bistro,1.9079488518377116e-05,2.108678152404162e-05,2.0072930056645035e-06,574.2331622956384,9,Full-Service Restaurants
T2|40.687028|-73.990412,T2,1.9648217260149184e-05,2.1616786479786554e-05,1.9685692196373698e-06,785.0938483224038,2,Snack and Nonalcoholic Beverage Bars
Kyoto|40.687817|-73.989582,Kyoto,1.3531924570153481e-05,1.544943205762844e-05,1.9175074874749598e-06,683.9438506315437,8,Full-Service Restaurants
Yossi's Cart|40.695408|-73.987687,Yossi's Cart,5.3715977469751864e-05,5.562977944123245e-05,1.9138019714805843e-06,175.15056815397566,5,Limited-Service Restaurants
Peking Kitchen|40.688743|-73.960167,Peking Kitchen,1.0939820260312914e-05,1.2839710080912505e-05,1.8998898205995902e-06,2417.9793522247674,13,Full-Service Restaurants
Sahadi's|40.690129|-73.993431,Sahadi's,1.4695826505272245e-05,1.658895874734825e-05,1.8931322420760055e-06,614.9647903329212,14,Limited-Service Restaurants
99 Cents Hot Pizza|40.688838|-73.983302,99 Cents Hot Pizza,2.224267455667021e-05,2.4125876042993176e-05,1.8832014863229657e-06,686.3288215755209,16,Full-Service Restaurants
Monty Q's|40.694236|-73.992982,Monty Q's,1.4220476219628868e-05,1.6102850050667937e-05,1.8823738310390681e-06,418.62058588423025,4,Full-Service Restaurants
Miznon|40.691131|-73.983176,Miznon,2.6510369309145892e-05,2.838352182441085e-05,1.8731525152649578e-06,510.0201812696756,9,Full-Service Restaurants
Liberty Pizzeria|40.693259|-73.966062,Liberty Pizzeria,7.978592723988274e-06,9.834896534593127e-06,1.856303810604853e-06,1854.2970345083672,8,Full-Service Restaurants
Wi Pie|40.693606|-73.992060,Wi Pie,5.4040880378583414e-05,5.589381816086066e-05,1.8529377822772497e-06,339.89075385629917,18,Full-Service Restaurants
Foragers|40.691086|-73.983160,Foragers,1.5454786625199475e-05,1.729642731389036e-05,1.8416406886908838e-06,514.0882588882799,2,Full-Service Restaurants
Sushi D|40.689754|-73.971307,Sushi D,1.737010281589366e-05,1.9186130485441648e-05,1.8160276695479892e-06,1482.839995148172,10,Limited-Service Restaurants
Finest Deli & Smokeshop|40.687469|-73.976822,Finest Deli & Smokeshop,6.652751793453686e-06,8.461072515343996e-06,1.8083207218903098e-06,1182.9104029045739,5,Limited-Service Restaurants
Thai on Clinton|40.693903|-73.992394,Thai on Clinton,2.9871333264250136e-05,3.1677999628275584e-05,1.8066663640254478e-06,366.94753649731473,11,Full-Service Restaurants
Din Soup Dumplings|40.694218|-73.992906,Din Soup Dumplings,1.5881584783089065e-05,1.7676624972157445e-05,1.7950401890683807e-06,412.04610784761854,5,Full-Service Restaurants
Brooklyn Public House|40.689584|-73.969416,Brooklyn Public House,5.529690112693385e-06,7.318906089031269e-06,1.789215976337884e-06,1640.6527177464952,4,Full-Service Restaurants
Juice Press|40.694613|-73.994532,Juice Press,1.4239572994071179e-05,1.601584003832133e-05,1.7762670442501497e-06,553.5956596468299,2,Snack and Nonalcoholic Beverage Bars
Mile End Delicatessen Brooklyn|40.687533|-73.986977,Mile End Delicatessen Brooklyn,2.7086271427373983e-05,2.885417830730899e-05,1.7679068799350072e-06,708.7961575597233,8,Limited-Service Restaurants
Applebee's|40.684652|-73.977379,Applebee's,1.8174571887348945e-05,1.9935347745153207e-05,1.7607758578042622e-06,1362.242399463346,29,Full-Service Restaurants
Elbow Room Barclays|40.682617|-73.975270,Elbow Room Barclays,1.9595238889075093e-06,3.7165380200003974e-06,1.7570141310928882e-06,1649.6869200325511,2,Full-Service Restaurants
Home Frite|40.691025|-73.982831,Home Frite,1.9414531589875323e-05,2.1165026286186967e-05,1.7504946963116436e-06,540.476483109137,4,Full-Service Restaurants
Jupioca|40.691993|-73.985993,Jupioca,9.369636433668505e-06,1.111988734175716e-05,1.750250908088655e-06,269.73392912977516,6,Snack and Nonalcoholic Beverage Bars
Spice Thai|40.685220|-73.991367,Spice Thai,8.723413753031183e-06,1.0469856941636726e-05,1.7464431886055433e-06,1000.3645118509329,2,Full-Service Restaurants
Lichee Nut|40.694191|-73.992814,Lichee Nut,3.753979860483379e-05,3.927693638509706e-05,1.7371377802632732e-06,404.0397958183401,11,Full-Service Restaurants
Fulton Deli & Convenience Inc|40.687581|-73.977178,Fulton Deli & Convenience Inc,5.523023068417268e-06,7.258185308931912e-06,1.7351622405146447e-06,1151.4573871552705,4,Limited-Service Restaurants
Nathan's Famous|40.688054|-73.979951,Nathan's Famous,3.351455778143852e-05,3.5246537506695614e-05,1.7319797252570929e-06,938.9236286193906,4,Limited-Service Restaurants
The Juice Shop Kitchen & Juicery|40.692817|-73.988442,The Juice Shop Kitchen & Juicery,3.908892173926019e-05,4.0814962172645336e-05,1.7260404333851456e-06,120.35289232949599,24,Snack and Nonalcoholic Beverage Bars
Starbucks|40.689381|-73.980790,Starbucks,4.115073455840624e-05,4.2870764012816074e-05,1.7200294544098352e-06,788.3173551353249,13,Snack and Nonalcoholic Beverage Bars
Tex Mexican & Chinese Food House|40.689607|-73.978352,Tex Mexican & Chinese Food House,4.23582169172828e-06,5.9523669650662866e-06,1.7165452733380066e-06,943.7550515201465,6,Full-Service Restaurants
Ciao Gloria|40.680673|-73.968227,Ciao Gloria,1.5570050621930474e-05,1.7274233999795392e-05,1.704183377864918e-06,2222.650668379139,3,Limited-Service Restaurants
Dining Room|40.692009|-73.986618,Dining Room,1.2083771394544616e-05,1.3785343998142696e-05,1.7015726035980796e-06,237.8936495571359,5,Full-Service Restaurants
Six Six Two Fulton Street Restaurant Corporation|40.686581|-73.975729,Six Six Two Fulton Street Restaurant Corporation,1.1548410837849636e-05,1.3244601070420479e-05,1.6961902325708427e-06,1316.1070432776678,6,Full-Service Restaurants
Armando's Restaurant & Bar|40.694729|-73.993623,Armando's Restaurant & Bar,1.508188480624037e-05,1.6775180441845837e-05,1.6932956356054658e-06,480.43167695228937,12,Full-Service Restaurants
Revolving Dansk|40.686690|-73.993972,Revolving Dansk,1.578706680085603e-05,1.747834316077353e-05,1.691276359917499e-06,940.6926905909024,9,Limited-Service Restaurants
Roogla|40.685596|-73.991365,Roogla,1.0851966006519752e-05,1.2542178191781996e-05,1.690212185262244e-06,960.252575185591,3,Snack and Nonalcoholic Beverage Bars
Lean Crust|40.686668|-73.975022,Lean Crust,1.8659388795373394e-05,2.0339355663479495e-05,1.6799668681061016e-06,1357.9021189215646,11,Full-Service Restaurants
Coffee Haus|40.689330|-73.992386,Coffee Haus,2.6569350064302486e-05,2.824407573278116e-05,1.6747256684786742e-06,622.4281674690164,7,Snack and Nonalcoholic Beverage Bars
Tony Luke's Brooklyn|40.688687|-73.981076,Tony Luke's Brooklyn,6.174307728287645e-06,7.84620922320518e-06,1.6719014949175346e-06,821.7640684256316,3,Full-Service Restaurants
Las Santas|40.688218|-73.979530,Las Santas,1.872598663515184e-05,2.0391428513336758e-05,1.6654418781849165e-06,952.9252762969286,12,Full-Service Restaurants
Thai Sidewalk|40.702330|-73.987089,Thai Sidewalk,8.608557291019704e-06,1.0269576116565196e-05,1.6610188255454925e-06,945.6846764583709,2,Full-Service Restaurants
Kinara II Indian Restaurant|40.693022|-73.971438,Kinara II Indian Restaurant,2.8697542148182056e-06,4.515485746997748e-06,1.6457315321795424e-06,1402.9349273515904,5,Full-Service Restaurants
Apizza Regionale|40.687678|-73.978732,Apizza Regionale,9.090914104918583e-05,9.255326395835281e-05,1.6441229091669748e-06,1043.1015491369062,16,Full-Service Restaurants
Arepa Lady|40.691011|-73.982907,Arepa Lady,1.0683890751861454e-05,1.2300625490062925e-05,1.6167347382014707e-06,536.1979309969239,2,Full-Service Restaurants
Concrete Jungle at The Tillary Hotel|40.696713|-73.984508,Concrete Jungle at The Tillary Hotel,2.304652838071014e-05,2.4649092345982475e-05,1.6025639652723357e-06,435.53547351725143,7,Full-Service Restaurants
Revolucion Tacos|40.688235|-73.986519,Revolucion Tacos,2.3174540249397883e-05,2.4776758466626132e-05,1.6022182172282491e-06,638.0805324589804,8,Full-Service Restaurants
Voltaire|40.687074|-73.990367,Voltaire,1.8696029051698064e-05,2.0288220218484534e-05,1.5921911667864694e-06,779.1852436860354,4,Full-Service Restaurants
Audrey's Coffee & Sandwich Shop|40.693439|-73.988228,Audrey's Coffee & Sandwich Shop,5.0508505638533476e-05,5.209913303162832e-05,1.5906273930948434e-06,48.94818541245847,29,Snack and Nonalcoholic Beverage Bars
Bhealthy Buzz|40.687593|-73.984161,Bhealthy Buzz,3.784777918053171e-05,3.943315167717029e-05,1.585372496638575e-06,769.456222866406,16,Snack and Nonalcoholic Beverage Bars
Diwan Cafe|40.689863|-73.993602,Diwan Cafe,9.531689566733869e-06,1.1112466130751917e-05,1.580776564018048e-06,645.6637524086349,9,Snack and Nonalcoholic Beverage Bars
Lantern|40.695293|-73.995486,Lantern,2.0154134867110515e-05,2.172178946907853e-05,1.5676546019680157e-06,647.6074653050839,12,Full-Service Restaurants
King Street Baking|40.687435|-73.990396,King Street Baking,1.4786148546131659e-05,1.6329151608123437e-05,1.5430030619917785e-06,741.0547891264895,3,Limited-Service Restaurants
Cafe Volkan|40.686683|-73.990043,Cafe Volkan,1.0557830160371277e-05,1.208815848772856e-05,1.530328327357283e-06,815.2489566304538,1,Snack and Nonalcoholic Beverage Bars
French Louie|40.688013|-73.988226,French Louie,2.350650301307829e-05,2.5029009952064696e-05,1.5225069389864044e-06,649.8971403455832,6,Full-Service Restaurants
Lillo Cucina Italiana|40.690234|-73.996337,Lillo Cucina Italiana,6.905527596290593e-06,8.406841406139041e-06,1.5013138098484483e-06,807.0360714129929,3,Limited-Service Restaurants
Single Origin Cafe|40.686669|-73.990079,Single Origin Cafe,5.313840392943215e-06,6.813319824362266e-06,1.4994794314190512e-06,817.4044064653303,4,Snack and Nonalcoholic Beverage Bars
Joya|40.686671|-73.993538,Joya,1.6653604696302967e-05,1.8141949681007768e-05,1.4883449847048012e-06,923.5924611382528,6,Full-Service Restaurants
Thai Sesame|40.686333|-73.990881,Thai Sesame,2.900406503132961e-05,3.0492331759493557e-05,1.488266728163946e-06,870.0922276394385,6,Full-Service Restaurants
Grand Canyon Bistro|40.687541|-73.982898,Grand Canyon Bistro,1.770888275123078e-05,1.9194934471079384e-05,1.4860517198486041e-06,825.3349170425935,10,Full-Service Restaurants
Little Louie's Pizza|40.692991|-73.972084,Little Louie's Pizza,3.67085653319126e-07,1.801793006649009e-06,1.434707353329883e-06,1348.8369737388027,1,Full-Service Restaurants
Lemon Grass Brooklyn|40.688681|-73.993125,Lemon Grass Brooklyn,1.3666423602009324e-05,1.5095699090058551e-05,1.429275488049227e-06,717.485007924331,6,Full-Service Restaurants
Kung Fu Tea|40.689541|-73.985957,Kung Fu Tea,1.7416030628183872e-05,1.8844498215987947e-05,1.428467587804075e-06,510.9947356698645,2,Snack and Nonalcoholic Beverage Bars
sweetgreen|40.702840|-73.989816,sweetgreen,3.802920897518212e-05,3.94539904002541e-05,1.4247814250719802e-06,1010.107733129095,3,Limited-Service Restaurants
Lunitas|40.682306|-73.960440,Lunitas,1.4050461686345878e-05,1.546284704805326e-05,1.412385361707381e-06,2658.1348314814786,7,Full-Service Restaurants
Hollow Nickel|40.685638|-73.981915,Hollow Nickel,1.556589852020855e-05,1.6975630733280992e-05,1.409732213072441e-06,1049.712019368984,9,Full-Service Restaurants
Flying Saucer Cafe|40.685570|-73.981965,Flying Saucer Cafe,1.408168530220521e-05,1.548857287786936e-05,1.4068875756641513e-06,1054.2456668461014,3,Limited-Service Restaurants
Let's YO|40.685963|-73.976146,Let's YO,1.4254992831661428e-06,2.8215971739679588e-06,1.396097890801816e-06,1332.773277925644,7,Snack and Nonalcoholic Beverage Bars
Big Eye Sushi|40.697059|-73.982900,Big Eye Sushi,2.0276185968849614e-05,2.1660518818880716e-05,1.3843328500311022e-06,561.0468160377295,1,Supermarkets and Other Grocery (except Convenience) Stores
Sandy Beaches|40.691785|-73.986033,Sandy Beaches,6.314192891727963e-06,7.67996416180136e-06,1.3657712700733961e-06,285.86721167419165,4,Full-Service Restaurants
Octavia Coffee|40.687128|-73.993748,Octavia Coffee,1.7345147626500357e-05,1.8689134321913493e-05,1.343986695413136e-06,889.4542056593876,6,Snack and Nonalcoholic Beverage Bars
Luz Restaurant|40.692622|-73.969549,Luz Restaurant,3.6825257575104335e-06,5.025346841698468e-06,1.3428210841880349e-06,1565.1571916622045,1,Full-Service Restaurants
Sumela To Go|40.689241|-73.992241,Sumela To Go,3.643683526156284e-06,4.9687830798498806e-06,1.3250995536935965e-06,623.4344713728268,2,Full-Service Restaurants
Boomwich|40.688500|-73.988174,Boomwich,5.181491647752945e-06,6.5043265114325914e-06,1.3228348636796467e-06,595.6640027739528,3,Full-Service Restaurants
Sixth Ward|40.686007|-73.991123,Sixth Ward,9.250174943444369e-06,1.0538084591734106e-05,1.2879096482897372e-06,910.6074788675201,1,Full-Service Restaurants
Habana To Go|40.686086|-73.974252,Habana To Go,1.0792002318042696e-05,1.2079765042501874e-05,1.287762724459178e-06,1448.5502151289638,14,Full-Service Restaurants
LuAnne's Wild Ginger All Asian Vegan|40.687917|-73.989875,LuAnne's Wild Ginger All Asian Vegan,8.887773947039404e-06,1.0168035790929746e-05,1.2802618438903418e-06,678.2289405924869,6,Full-Service Restaurants
Pane E Vino|40.685777|-73.991268,Pane E Vino,9.260594101693062e-06,1.0537376898651157e-05,1.2767827969580943e-06,938.617713968572,4,Full-Service Restaurants
The Juice Box BK|40.689686|-73.978203,The Juice Box BK,1.751683765849084e-05,1.878855678182312e-05,1.2717191233322818e-06,950.3332847744759,10,Snack and Nonalcoholic Beverage Bars
Peaches HotHouse|40.686929|-73.975419,Peaches HotHouse,1.0211948037044584e-05,1.1466541787342393e-05,1.2545937502978094e-06,1313.7637098340763,7,Full-Service Restaurants
Koji Izakaya|40.691960|-73.986422,Koji Izakaya,8.930650485113637e-06,1.0183495646858228e-05,1.252845161744591e-06,251.20106551923217,2,Full-Service Restaurants
Chick-fil-A|40.682762|-73.976873,Chick-fil-A,1.1846562032896412e-05,1.3083509927239716e-05,1.2369478943433036e-06,1551.9652925661264,12,Limited-Service Restaurants
Sans Souci Resturant And Bar|40.693150|-73.973298,Sans Souci Resturant And Bar,3.713476291598941e-05,3.836430341378423e-05,1.2295404977948207e-06,1245.5270620159304,6,Full-Service Restaurants
Shake Shack|40.703041|-73.993933,Shake Shack,6.4673754140864745e-06,7.694494229666476e-06,1.2271188155800014e-06,1135.6689190100556,6,Limited-Service Restaurants
Lady's|40.688200|-73.979569,Lady's,2.0135881170275523e-05,2.1362519844270515e-05,1.226638673994992e-06,951.7728174718446,10,Full-Service Restaurants
Not Ray's Pizza|40.685991|-73.974062,Not Ray's Pizza,1.586536915648787e-05,1.7090913412365375e-05,1.2255442558775038e-06,1467.7099871620662,12,Full-Service Restaurants
Wiki Wiki|40.691059|-73.983017,Wiki Wiki,4.193695463442137e-06,5.393638732367539e-06,1.1999432689254021e-06,525.5620710980827,5,Full-Service Restaurants
Nicky's Vietnamese Sandwiches|40.688415|-73.988236,Nicky's Vietnamese Sandwiches,2.736055035658734e-05,2.8556125249409076e-05,1.1955748928217372e-06,605.2326549123461,6,Full-Service Restaurants
E bite|40.693144|-73.973066,E bite,8.029592456892557e-06,9.216344391391992e-06,1.1867519344994358e-06,1265.0900744651312,4,Limited-Service Restaurants
Raga|40.687002|-73.990451,Raga,4.799435385441325e-06,5.972043323723271e-06,1.1726079382819461e-06,788.7304131632189,3,Full-Service Restaurants
Sushi Gallery|40.697633|-73.993306,Sushi Gallery,2.077603233238191e-05,2.1933982590456457e-05,1.1579502580745452e-06,611.0098117527962,19,Full-Service Restaurants
Wyckoff St Mosaic House|40.685504|-73.989650,Wyckoff St Mosaic House,1.0730837195346113e-06,2.2235048657238787e-06,1.1504211461892675e-06,938.5439420292846,2,Full-Service Restaurants
Tripoli Restaurant|40.690126|-73.994590,Tripoli Restaurant,8.133031692896257e-06,9.278560645091833e-06,1.1455289521955751e-06,690.5083118527607,2,Full-Service Restaurants
SHUK Mediterranean Cuisine|40.690939|-73.988507,SHUK Mediterranean Cuisine,7.390392432286263e-06,8.532473888866159e-06,1.1420814565798958e-06,326.7162877499333,6,Full-Service Restaurants
Brasserie Seoul|40.687425|-73.982835,Brasserie Seoul,1.2170723830228318e-05,1.3307825778414385e-05,1.1371019481860664e-06,839.1035368401497,2,Full-Service Restaurants
Café D'Avignon|40.691104|-73.983184,Café D'Avignon,2.3420595706818752e-05,2.4552175889201893e-05,1.1315801823831407e-06,511.2691205136263,1,Snack and Nonalcoholic Beverage Bars
The Quarter Brooklyn|40.687352|-73.974868,The Quarter Brooklyn,1.5169488173262524e-05,1.6277243839809154e-05,1.1077556665466299e-06,1325.4302010719105,9,Full-Service Restaurants
Energy Fuel Healthy Grill|40.693020|-73.970504,Energy Fuel Healthy Grill,3.55217820174789e-06,4.658142993849374e-06,1.1059647921014841e-06,1481.5304075304232,3,Full-Service Restaurants
El Zason|40.685864|-73.981478,El Zason,4.85833465528765e-06,5.9620175953792076e-06,1.103682940091558e-06,1046.9112960703364,3,Full-Service Restaurants
Sticky's Finger Joint|40.692059|-73.986086,Sticky's Finger Joint,1.1189995228573073e-05,1.2288636055780934e-05,1.098640827207861e-06,259.0793660210919,21,Full-Service Restaurants
InfiniTEA Cafe|40.691606|-73.986546,InfiniTEA Cafe,8.398809290335259e-06,9.496366610685498e-06,1.0975573203502393e-06,280.1829732930592,4,Snack and Nonalcoholic Beverage Bars
Golden Fried Dumpling|40.692436|-73.984491,Golden Fried Dumpling,1.183296309882715e-05,1.2930404587940497e-05,1.0974414891133473e-06,338.4690725203857,8,Full-Service Restaurants
Park Plaza Restaurant|40.698009|-73.991829,Park Plaza Restaurant,1.2481916124800083e-05,1.3571110045860051e-05,1.0891939210599682e-06,561.4118416012116,4,Full-Service Restaurants
Melt Bakery|40.702601|-73.989071,Melt Bakery,1.2693628072551335e-05,1.3782190071315867e-05,1.0885619987645324e-06,976.2613450925736,4,Snack and Nonalcoholic Beverage Bars
Chance Asian Bistro & Bar|40.684218|-73.992002,Chance Asian Bistro & Bar,8.419413440937725e-06,9.500591908895874e-06,1.0811784679581483e-06,1122.5032144715758,9,Full-Service Restaurants
Dean Stop Deli|40.682550|-73.979343,Dean Stop Deli,1.930117027306467e-06,3.010301217632117e-06,1.0801841903256497e-06,1455.4868206125016,2,Limited-Service Restaurants
Agyro|40.691256|-73.991775,Agyro,2.0337527832747808e-05,2.139371166467874e-05,1.0561838319309312e-06,427.36108639120675,13,Full-Service Restaurants
Pilot|40.693171|-74.000699,Pilot,5.342113159737537e-06,6.394251039086152e-06,1.0521378793486145e-06,1069.8127181632494,2,Full-Service Restaurants
Food Chow Kitchen|40.687319|-73.990313,Food Chow Kitchen,8.43530232821109e-06,9.484480972683792e-06,1.049178644472702e-06,751.6771864503442,4,Full-Service Restaurants
Tripp & Cooper Cafe|40.689681|-73.979932,Tripp & Cooper Cafe,9.071898666241332e-06,1.011541549729813e-05,1.0435168310567978e-06,826.4681729574992,2,Snack and Nonalcoholic Beverage Bars
Asia Transport|40.698605|-73.974589,Asia Transport,1.215882260617788e-05,1.31939352968893e-05,1.0351126907114201e-06,1251.069291095143,2,Full-Service Restaurants
Papa John's|40.691816|-73.986564,Papa John's,7.457308371622081e-06,8.487382399795538e-06,1.030074028173457e-06,258.8106011555187,2,Limited-Service Restaurants
Hardee|40.693404|-73.972184,Hardee,2.205292852224377e-05,2.3079696354834727e-05,1.0267678325909557e-06,1337.9125714963347,3,Full-Service Restaurants
Court and Joralemon Chicken & Rice Cart|40.691470|-73.991823,Court and Joralemon Chicken & Rice Cart,2.3356099377042038e-05,2.4381103732587948e-05,1.0250043555459104e-06,414.738626887734,5,Limited-Service Restaurants
Kulushkat Gourmet Falafel|40.681926|-73.976498,Kulushkat Gourmet Falafel,2.0659734806244778e-05,2.1672485052308505e-05,1.0127502460637265e-06,1645.341330909561,16,Full-Service Restaurants
Heights Falafel|40.698538|-73.992687,Heights Falafel,3.800386526189958e-06,4.808338135324553e-06,1.0079516091345948e-06,651.4517944407794,3,Full-Service Restaurants
New Fresco Tortilla Plus|40.692103|-73.986709,New Fresco Tortilla Plus,7.409846064017172e-06,8.415100214210382e-06,1.0052541501932102e-06,225.0021200858864,10,Full-Service Restaurants
Huey's Chueys|40.693071|-73.971080,Huey's Chueys,1.286866776866522e-05,1.3872393055980154e-05,1.003725287314933e-06,1432.7101253759988,9,Limited-Service Restaurants
Panera Bread|40.692680|-73.988449,Panera Bread,1.4111474011940487e-05,1.5103342407571234e-05,9.91868395630747e-07,135.19240576278898,23,Snack and Nonalcoholic Beverage Bars
New Saba Deli|40.692994|-73.970657,New Saba Deli,3.53669120476531e-06,4.525788207103329e-06,9.890970023380186e-07,1468.8428812476336,4,Limited-Service Restaurants
Evelina|40.689703|-73.970981,Evelina,2.7799819951323363e-06,3.7469250899804855e-06,9.669430948481492e-07,1510.7407938598824,6,Full-Service Restaurants
Gallito's Kitchen|40.694503|-73.993698,Gallito's Kitchen,9.621692899029082e-06,1.0586755444525003e-05,9.650625454959211e-07,482.2429635688838,7,Full-Service Restaurants
La Caye Restaurant|40.687032|-73.977584,La Caye Restaurant,1.8685825371209795e-05,1.9644214087030442e-05,9.583887158206469e-07,1163.2882241968457,18,Full-Service Restaurants
Happy Days Diner|40.694427|-73.993358,Happy Days Diner,1.287712521893895e-05,1.3825302996082221e-05,9.481777771432721e-07,452.6569104047602,13,Full-Service Restaurants
La Bagel Delight|40.687277|-73.975380,La Bagel Delight,1.3889507712903764e-05,1.4835711185004726e-05,9.462034721009615e-07,1294.166037784598,10,Limited-Service Restaurants
Sultan Restaurant & Cafe Lounge|40.690219|-73.995054,Sultan Restaurant & Cafe Lounge,3.7319366354830335e-06,4.670911248163546e-06,9.389746126805122e-07,716.2781941881832,3,Full-Service Restaurants
Charm Kao|40.689246|-73.986249,Charm Kao,1.4746693122481535e-05,1.567982237400056e-05,9.331292515190244e-07,534.4343287122526,6,Full-Service Restaurants
The Original Fresco Tortillas|40.690596|-73.991655,The Original Fresco Tortillas,2.2102796502276535e-05,2.3017648248043396e-05,9.148517457668614e-07,473.4898237585921,5,Full-Service Restaurants
Brooklyn Shawarma|40.682831|-73.962837,Brooklyn Shawarma,1.9785456257133966e-06,2.8928225476264205e-06,9.142769219130239e-07,2453.4140093276483,2,Full-Service Restaurants
Blossom Poke Bowl|40.693609|-73.992039,Blossom Poke Bowl,9.857634475879222e-06,1.0760912665671926e-05,9.032781897927041e-07,338.09896571595743,6,Snack and Nonalcoholic Beverage Bars
Park Avenue Luncheonette|40.696418|-73.974309,Park Avenue Luncheonette,6.38003867569131e-06,7.267585643121695e-06,8.875469674303853e-07,1192.3194347795043,2,Full-Service Restaurants
Amarachi|40.698028|-73.984658,Amarachi,7.62687971376719e-06,8.491248326934037e-06,8.64368613166847e-07,544.60901081613,5,Full-Service Restaurants
Side Street Deli|40.690297|-73.991694,Side Street Deli,7.400543272097378e-06,8.260278292288442e-06,8.597350201910635e-07,501.4144186237233,9,Limited-Service Restaurants
Bergen Bagels|40.683294|-73.965028,Bergen Bagels,4.249708450472173e-06,5.089702637508439e-06,8.399941870362663e-07,2268.1656140282753,3,Snack and Nonalcoholic Beverage Bars
Wing Boss|40.681591|-73.976024,Wing Boss,4.1749773037242184e-06,5.010047099489577e-06,8.350697957653583e-07,1699.0492092158113,1,Full-Service Restaurants
Metro Buffet|40.688386|-73.989003,Metro Buffet,2.6678089230460888e-05,2.7501345162664258e-05,8.232559322033701e-07,613.609146240515,6,Limited-Service Restaurants
Bisou Bisou|40.689865|-73.972348,Bisou Bisou,1.4481712399560615e-06,2.2433436852437555e-06,7.95172445287694e-07,1395.6132520379567,1,Full-Service Restaurants
Original Bari's of Midwood|40.688877|-73.983343,Original Bari's of Midwood,1.326774536018625e-05,1.4055246728666764e-05,7.875013684805146e-07,680.7903938477418,4,Full-Service Restaurants
Downtown Pizza|40.683513|-73.979275,Downtown Pizza,5.173446499296378e-05,5.2506782856524264e-05,7.723178635604837e-07,1367.1526618822409,15,Full-Service Restaurants
